pool	USDA1157	USDA1021	KH35C	HM006-1	1819	1790	1760	1751	1724	1464	1397	1456	1415	1533	1623	1919	1222	1519	1883	1561	1215	1200	1710	1793	1212	M162	1107	1248	1158	1614	T073	1180	1581	1027	1206	M270	1199	1031	1491	1195	3085	1742	1264	1496	1497	1808	1660	1211	1191	1530	1791	1659	1170	1550	1795	1594	1562	1580	1612	1616	1617	1666	KH46C	1777	1655	1688	1692	1719
C68_A17_B9	0.00255169	0.000457057	0.0763984	0.0136343	0.0532247	0.00590766	0.00202349	0.00161066	0.000595977	0.000189812	0	0.000429641	0.00988052	0.0286473	0.000326488	0.00842197	0.0017402	0.000485332	0	0.000730581	0.000199063	0.00117556	0.00013259	0.0126466	0.00118682	0	0.000247477	0	0.0341636	0.000481279	0.00410047	0.000410729	0.00154665	0.00289254	0.000290507	0.000143755	0.00146751	0.000226398	0.000528176	0	0.00165995	0.00148801	0.000993413	0.00274394	0.000593593	0.000174065	0.183835	0.00203193	0.000464874	0.002143	0.0850946	0.000155657	0.00112847	0.0113016	0.397939	0.000458343	0.00134937	0.00120449	0.000524862	0.00157563	0.00194045	0.0026801	0.00251327	0.00662137	0.0184318	0.00164879	0.000208874	0
C68_A17_S10	0.00873746	0.00263786	0.0801553	0.0147145	0.0743765	0.00981642	0.00642424	0.00971336	0.0752747	0.00119297	0.00417033	0.00423694	0.00839475	0.0142271	0.024555	0.00744921	0.0440726	0.00645713	0.0206984	0.00544164	0.00276162	0.00345083	0.00157869	0.0391023	0.00418049	0.000889471	0.0039964	0	0.00569509	0.00325715	0.00751744	0.00199262	0.00503834	0.00578848	0.00627818	0.000885797	0.00577974	0.00202323	0.00766311	0.00118068	0.0019191	0.0277244	0.0285207	0.0174151	0.0172092	0.00259769	0.0593147	0.00332764	0.001824	0.00549959	0.0380359	0.0223451	0.00202193	0.0187732	0.130805	0.000731706	0.00170565	0.00365353	0.00248414	0.00219286	0.0115756	0.00690913	0.00548263	0.0379442	0.00532851	0.00247142	0.00289988	0.00748144
C68_A17_S11	0.0049487	0.00233435	0.0368685	0.0149308	0.0527307	0.00490869	0.00532093	0.106603	0.0425998	0.000962848	0.0259292	0.00217924	0.00509127	0.00958137	0.00755642	0.0471478	0.0792189	0.00560616	0.0309631	0.00272982	0.00154739	0.0051197	0.00865128	0.0188667	0.0122677	0.000946123	0.00283909	0	0.0132648	0.00178171	0.00452532	0.00125747	0.00764551	0.0104641	0.00119677	0.00278371	0.00467345	0.00146167	0.0057591	0.00394368	0.0019653	0.00776682	0.0050287	0.0664468	0.00625284	0.00775146	0.0198831	0.00393809	0.00190267	0.0061184	0.0352663	0.000387421	0.00138867	0.00795559	0.0175618	0.000617127	0.0017761	0.00774275	0.0058001	0.00639443	0.00329757	0.0146656	0.00476637	0.0457216	0.00437643	0.00298176	0.00373883	0.1113
C68_A17_S12	0.00496748	0.00222679	0.133115	0.0231686	0.0642679	0.00770749	0.012071	0.0288803	0.034238	0.00092122	0.0195972	0.00569597	0.0115023	0.0183952	0.0026169	0.0124564	0.0239667	0.00721133	0.0132548	0.00826443	0.00141983	0.00324685	0.00277237	0.00652105	0.00234707	0.000522139	0.000938329	0.00011406	0.00478851	0.00111232	0.00710391	0.00135297	0.00442892	0.00532931	0.0014717	0.0006726	0.00234138	0.00140631	0.00235955	0.00260387	0.00205017	0.0620822	0.00527647	0.0315799	0.0101581	0.000665929	0.0484266	0.0118935	0.00178656	0.00407061	0.0852276	0.000245355	0.00169832	0.014661	0.157386	0.000707857	0.0017386	0.00362474	0.00136343	0.00258533	0.0034551	0.00449229	0.00606415	0.0170659	0.00951887	0.00241778	0.00557326	0.0168061
C68_A17_S7	0.00383199	0.00135377	0.134431	0.0291535	0.0341333	0.0104866	0.0125192	0.00504793	0.04825	0.000547282	0.00131598	0.00176444	0.0114127	0.0176783	0.00398888	0.0254377	0.0462967	0.00434807	0.0523343	0.0016568	0.000633514	0.00290123	0.001792	0.0227132	0.00363609	0.000556377	0.00115759	0.000105583	0.00889804	0.00138385	0.00619436	0.00184409	0.00384188	0.00422517	0.00108394	0.000770648	0.0042246	0.000856448	0.00226143	0.000900078	0.00206237	0.0293614	0.00327764	0.0106141	0.00813259	0.00191607	0.0460674	0.00879584	0.000905875	0.00488479	0.090671	0.00321774	0.00218004	0.0397402	0.147696	0.0257538	0.00202182	0.0032504	0.00140072	0.00246824	0.00713521	0.00342988	0.00548425	0.00779677	0.0100085	0.00578643	0.00294346	0.00702879
C68_A17_S8	0.00337423	0.00205007	0.16446	0.0205109	0.028846	0.0133687	0.0043801	0.00272024	0.0894308	0.00073243	0.0187085	0.00215454	0.0131912	0.0188135	0.000558236	0.0046331	0.0676546	0.00607899	0.000457097	0.00238708	0.00118629	0.00208085	0.00142637	0.0320003	0.00332432	0.000469872	0.000876807	0	0.0033913	0.000707472	0.004209	0.00183149	0.003512	0.00321899	0.00130667	0.00270532	0.00718201	0.00136904	0.00270521	0.00169828	0.00137669	0.0126667	0.0037536	0.0153115	0.0224141	0.00434445	0.0237593	0.0022117	0.00145893	0.00395949	0.0570725	0.000271825	0.00122026	0.0288133	0.234163	0.000659284	0.00142143	0.00261759	0.000779466	0.00160439	0.00251839	0.00237337	0.00222289	0.00762007	0.0144476	0.00194473	0.00208167	0.00720084
C68_A17_S9	0.0039583	0.000960609	0.102402	0.0184032	0.0196739	0.00391077	0.0017026	0.00199327	0.0714218	0.00135072	0.00153515	0.00110205	0.0135602	0.0223453	0.00939961	0.00328539	0.0197955	0.0029009	0.0080087	0.00114881	0.000615388	0.00164785	0.00103843	0.0243841	0.0148774	0.000548126	0.000778082	0	0.00318846	0.00146409	0.00277189	0.00155923	0.00185957	0.00320665	0.000874173	0.00195692	0.00467831	0.00072497	0.00605517	0.000648829	0.000961747	0.0182812	0.00832403	0.0204373	0.0028238	0.000540815	0.0264124	0.00435243	0.00113063	0.0034397	0.128531	0.000145596	0.000815016	0.0176986	0.35365	0.000496161	0.00104588	0.00152062	0.00114639	0.0011148	0.00392151	0.00160245	0.00177532	0.00718054	0.00506417	0.0012558	0.00184579	0.00275049
C68_A17_X1	0.00278806	0.00122137	0.102185	0.0478064	0.0330802	0.0061546	0.00482166	0.00296764	0.0121415	0.000432026	0.00614088	0.00243086	0.0120153	0.0226994	0.00106152	0.00577445	0.0132913	0.00651191	0.026103	0.00192891	0.00068575	0.00201219	0.0012621	0.0865456	0.00534376	0.00036191	0.000794946	0	0.00443226	0.000658665	0.00471239	0.000797063	0.00255936	0.00358052	0.000860008	0.000687246	0.00703381	0.000667627	0.00157146	0.0017461	0.00163587	0.0245722	0.00311039	0.00619561	0.0040592	0.000597193	0.057364	0.00217481	0.000866089	0.00384532	0.160384	0.00017405	0.00128576	0.0507679	0.170945	0.000484155	0.00151855	0.00229904	0.000737612	0.00305248	0.00615708	0.00336552	0.0104123	0.00610063	0.0206983	0.00286524	0.0019823	0.014481
C68_A17_X2	0.00488683	0.00207225	0.0963109	0.041998	0.0326974	0.0114391	0.00357357	0.00643091	0.00923374	0.00203364	0.00524338	0.00203264	0.00955512	0.0203407	0.00415636	0.00653983	0.0303812	0.00591609	0.0829872	0.00256026	0.00101514	0.00347141	0.00148118	0.0104437	0.00517398	0.000691954	0.00230944	0.000629803	0.00608813	0.00225519	0.00661593	0.000791161	0.00333	0.0037494	0.0013659	0.00077816	0.00922085	0.00126906	0.00360284	0.00207688	0.00194794	0.018053	0.00979206	0.0113369	0.0201654	0.00332591	0.122446	0.00672118	0.00116591	0.00425448	0.112339	0.00395208	0.00175016	0.0397447	0.130133	0.000546986	0.00154679	0.0025143	0.00162885	0.00249229	0.00518218	0.00299541	0.00605475	0.00655495	0.00727276	0.00221025	0.00244658	0.0246769
C68_A17_X3	0.00413794	0.00141095	0.109553	0.0569931	0.0295963	0.0100971	0.0050515	0.00343971	0.0143883	0.00149872	0.00459243	0.00179279	0.0119948	0.0239936	0.0110586	0.00538188	0.0203334	0.0103373	0.0330256	0.00174333	0.000768149	0.00232216	0.00200288	0.0246242	0.00654145	0.00065164	0.00131576	0	0.00911428	0.00159979	0.00561781	0.000855873	0.00308216	0.0044228	0.000978799	0.000723569	0.0218134	0.000890392	0.00301943	0.00126738	0.00166035	0.0223819	0.00369368	0.00985332	0.00808286	0.00321881	0.0548926	0.0122636	0.00107777	0.00499013	0.124277	0.000369569	0.00140198	0.0357022	0.197971	0.0016527	0.00173771	0.00242674	0.00179028	0.00192962	0.00542304	0.00294737	0.012796	0.00394892	0.011662	0.00432084	0.00282403	0.0126715
C68_A17_X4	0.00498714	0.00131854	0.0953228	0.0199972	0.0513559	0.0156182	0.00591711	0.00375954	0.00662872	0.000482438	0.00428795	0.00117649	0.00984037	0.0190599	0.00210328	0.00697282	0.0104827	0.00520604	0.026475	0.002064	0.00105805	0.0044869	0.0018419	0.0261655	0.00858851	0.000449229	0.00099344	0.000699791	0.0138836	0.000807648	0.00849469	0.000768662	0.00359281	0.00397259	0.00101444	0.000637967	0.00492198	0.000818905	0.00171748	0.002296	0.00212067	0.0392848	0.00328691	0.0245293	0.00398225	0.00508116	0.10762	0.00385656	0.000984547	0.00523186	0.10611	0.000373721	0.00167454	0.0776203	0.152073	0.00215	0.00161034	0.0028012	0.00114561	0.00217283	0.00634433	0.00352158	0.0130388	0.00307817	0.0113665	0.0157423	0.00293462	0.0199987
C68_A17_X5	0.00870561	0.00143694	0.152335	0.0508918	0.0205695	0.0139178	0.00261458	0.00308752	0.00611742	0.00149219	0.00441301	0.00143992	0.0115177	0.020815	0.00539773	0.00576313	0.0171727	0.00536491	0.0333698	0.00369101	0.00086879	0.00191469	0.00142047	0.0293692	0.00657271	0.000601801	0.00109872	0	0.00597016	0.00428123	0.0046827	0.0005247	0.00255989	0.00433245	0.000965489	0.00179572	0.0062452	0.000891946	0.00211283	0.000960297	0.00167452	0.014793	0.00647902	0.0125406	0.00537836	0.00611463	0.0512825	0.00726113	0.00106187	0.00379931	0.103589	0.00114974	0.00134289	0.0289522	0.225174	0.00258441	0.00186407	0.00205257	0.00166896	0.00318168	0.0042864	0.00252104	0.00635629	0.00409882	0.0334132	0.00217135	0.00213166	0.0157949
C68_A17_X6	0.010243	0.00122648	0.119229	0.0273065	0.0296518	0.0100192	0.00452928	0.00575894	0.0169539	0.000620011	0.00119055	0.00171696	0.011155	0.0259404	0.00590939	0.00479252	0.0197357	0.00312645	0.0155585	0.00190498	0.000811741	0.00218025	0.00133972	0.0171813	0.0844402	0.000494907	0.00108	0	0.00987295	0.0012799	0.00489499	0.00100613	0.00303846	0.00367794	0.00137916	0.000524559	0.020306	0.000727018	0.00245879	0.000795386	0.00147171	0.0201727	0.00317556	0.0118923	0.00475447	0.00101732	0.0643285	0.00255153	0.000973316	0.00426921	0.103909	0.00126868	0.00128151	0.0254213	0.211016	0.00264142	0.0014632	0.0021669	0.00151684	0.00189323	0.00322662	0.00259684	0.0108143	0.00787984	0.00730268	0.00400334	0.0023081	0.0206256
C68_initial_1	0.0130611	0.0141367	0.0187823	0.0156498	0.0149439	0.0143904	0.018758	0.0184912	0.0140992	0.0136628	0.0137686	0.0131929	0.0185793	0.016349	0.00955477	0.0193574	0.0180576	0.011141	0.0104091	0.0146643	0.0140817	0.0137448	0.0149834	0.0097894	0.0171222	0.0125958	0.00894628	0.0199559	0.017809	0.0106013	0.0140015	0.0199669	0.0138247	0.0140263	0.0127623	0.0165752	0.0112766	0.0185355	0.016457	0.00985109	0.0182436	0.0123362	0.0140701	0.0154594	0.0134583	0.0107982	0.0143586	0.0114114	0.0159827	0.0201476	0.015285	0.0123242	0.01121	0.0183454	0.0181933	0.0174336	0.0189373	0.0134792	0.0121888	0.0157769	0.0174975	0.0138019	0.0127849	0.0128182	0.0193566	0.0150444	0.0127096	0.00859067
C68_initial_2	0.0130145	0.0148044	0.0175036	0.016075	0.0163521	0.0149423	0.017678	0.0179478	0.013666	0.0154701	0.0152344	0.0138315	0.015244	0.0168211	0.00998085	0.0200836	0.0180143	0.0113827	0.00945046	0.013878	0.0142045	0.0139937	0.0153796	0.0107775	0.0169952	0.0120009	0.00901962	0.0196375	0.0167275	0.0101185	0.0139136	0.0189379	0.0139962	0.0146882	0.0130095	0.0161483	0.0128669	0.0176395	0.0178495	0.0118328	0.0173113	0.0139721	0.0137219	0.0161019	0.013357	0.0105617	0.0146172	0.0122918	0.015626	0.0186484	0.014322	0.01357	0.0111588	0.0176061	0.0171603	0.0159492	0.0179806	0.0140633	0.0119237	0.0152463	0.0174002	0.0140161	0.0137724	0.0119465	0.0185962	0.0150142	0.0137867	0.00916676
C68_initial_5	0.0128986	0.0136039	0.0188982	0.0158642	0.0156977	0.0143928	0.019373	0.0193869	0.0133027	0.0138781	0.0144068	0.0140531	0.0176588	0.0175485	0.00911073	0.020388	0.0177391	0.0106351	0.00939906	0.014051	0.0141441	0.0140968	0.0158156	0.00968459	0.0174422	0.0118902	0.00952174	0.0219978	0.0178909	0.00987752	0.012178	0.021114	0.0134929	0.0136441	0.013098	0.0166578	0.0126034	0.0182682	0.0172372	0.00988741	0.0174329	0.0123692	0.0141255	0.015453	0.0132451	0.011717	0.0145858	0.0116812	0.0163971	0.0203221	0.015865	0.0107106	0.00806671	0.0187841	0.0186411	0.0165636	0.0192715	0.0124776	0.0122673	0.0159427	0.0188335	0.0137077	0.0135078	0.0119666	0.0193811	0.0145519	0.0113319	0.00797131
C68_initial_8	0.0144521	0.0141629	0.0176312	0.0148478	0.0159253	0.0148713	0.0184985	0.0186892	0.0135011	0.0152546	0.0146788	0.0141409	0.0149339	0.0168005	0.00957304	0.020653	0.0171445	0.0120637	0.00927331	0.0140368	0.0132525	0.0147274	0.0153681	0.0107089	0.016457	0.0117757	0.00907547	0.0193172	0.0170254	0.0107971	0.013575	0.0194744	0.014092	0.0145283	0.0140747	0.0158582	0.0131608	0.0177632	0.0194716	0.0112773	0.0175753	0.0139351	0.0133654	0.0170963	0.0133261	0.011572	0.0149435	0.0137955	0.0153166	0.0200229	0.0142481	0.0133865	0.00727113	0.0177736	0.0174038	0.01497	0.0184294	0.0139693	0.0117489	0.0152921	0.0186501	0.0137503	0.013757	0.0116461	0.0177645	0.0136094	0.0133297	0.00913832
C68_R108_B10	0.00277435	0.00220359	0.103515	0.0273325	0.111584	0.038477	0.00335074	0.00418206	0.0099614	0.00836879	0.00939225	0.00190118	0.0106046	0.0136429	0.00159895	0.0143114	0.0102145	0.00221123	0.0875945	0.00864814	0.00196131	0.00413841	0.0013454	0.00311829	0.0266166	0.000816766	0.00149215	0	0.00413301	0.00152627	0.00599497	0.000481221	0.00448993	0.00621709	0.0013975	0.000962634	0.00315091	0.00181436	0.0167271	0.00108557	0.00240154	0.00203774	0.00342287	0.00457219	0.00222578	0.0875157	0.0570885	0.00426698	0.0020341	0.00446884	0.0192058	0.000550956	0.00163354	0.00981447	0.13699	0.00123317	0.0029196	0.00379852	0.00160398	0.00265602	0.00249223	0.00341273	0.00367775	0.00307439	0.0557227	0.00258001	0.00125898	0.0180022
C68_R108_B11	0.00297703	0.00385754	0.0117663	0.00319156	0.119832	0.00344058	0.00315284	0.00690472	0.0206642	0.0114374	0.0635768	0.00312291	0.0056445	0.0116763	0.00126459	0.00530149	0.00744657	0.00709348	0.0896	0.00606036	0.00342611	0.00533595	0.00384039	0.00663897	0.0852882	0.000979039	0.00160516	0	0.00311595	0.00100208	0.00413175	0.000899717	0.00464072	0.00501436	0.00277608	0.00100965	0.00883686	0.00320631	0.0303105	0.00724486	0.00161724	0.0131237	0.0214473	0.00572039	0.0138924	0.0248786	0.00866988	0.00295629	0.00331032	0.00490828	0.00739297	0.000517554	0.00107431	0.00503514	0.0626549	0.00559779	0.00160942	0.00314622	0.00129119	0.00201681	0.109871	0.00297324	0.00798897	0.0116599	0.0184206	0.0162339	0.0042113	0.0704667
C68_R108_B12	0.00275236	0.00201816	0.231939	0.0015831	0.00574826	0.00350479	0.00158367	0.00148717	0.121951	0.000763861	0.0418337	0.00193196	0.0145497	0.017994	0.000617591	0.00351298	0.00611404	0.014569	0.00151932	0.00198217	0.00127996	0.00599711	0.00347576	0.0369852	0.00273386	0.000600791	0.001317	0	0.00264265	0.000781003	0.00249375	0.00199273	0.0020848	0.00307632	0.00138774	0.000666209	0.00776875	0.0013291	0.00201791	0.00388455	0.000980993	0.0128102	0.0104951	0.00193931	0.0223212	0.0505478	0.0558692	0.0340178	0.00135872	0.00184067	0.0442222	0.00040452	0.000834393	0.00447996	0.106981	0.000574698	0.0011629	0.00175775	0.000845581	0.00115735	0.00133317	0.00126528	0.00246143	0.00699744	0.0123556	0.00144686	0.00335308	0.0557157
C68_R108_B7	0.00310809	0.00241225	0.0499048	0.049757	0.0265366	0.0435517	0.0040516	0.0252734	0.0219455	0.00898445	0.00339201	0.00160157	0.0122323	0.0147279	0.000726512	0.00583747	0.011478	0.000854866	0.0249053	0.00243256	0.014128	0.0145943	0.00143805	0.00395727	0.16521	0.000515563	0.000908764	0	0.00368367	0.000976992	0.00592879	0.00101048	0.010536	0.00332007	0.00707263	0.000548791	0.00557093	0.00251228	0.00242873	0.0103342	0.00182044	0.00238476	0.00571525	0.00404978	0.00220951	0.0210416	0.0346591	0.0646599	0.00228126	0.00332697	0.0189586	0.01265	0.00175585	0.00740092	0.20894	0.000958193	0.00163839	0.00338262	0.00178566	0.0020754	0.00315359	0.00297079	0.00284012	0.00725383	0.00840956	0.00253438	0.00149952	0.00125452
C68_R108_B8	0.00289013	0.00291892	0.0561716	0.0396729	0.0868725	0.017762	0.00391667	0.00375111	0.0631945	0.00187125	0.0268411	0.00250477	0.0112315	0.0127428	0.00082098	0.00399333	0.0223954	0.0151526	0.027553	0.00321362	0.00497483	0.00310301	0.0039112	0.00533064	0.0449177	0.000766236	0.001378	0	0.00320395	0.000989614	0.00527619	0.00153422	0.00484204	0.00377291	0.0502883	0.000808119	0.00915172	0.0027321	0.0023512	0.00347161	0.00196516	0.0240041	0.0033239	0.00382764	0.00351779	0.0570033	0.0604705	0.0030207	0.0112361	0.00317113	0.0145831	0.00053578	0.00156735	0.0072893	0.196265	0.000892973	0.00197936	0.00819569	0.00136679	0.00206891	0.00217432	0.00271263	0.00270099	0.00470433	0.0137872	0.00229331	0.00555329	0.00151531
C68_R108_B9	0.00643572	0.00257434	0.0217645	0.0457437	0.0221653	0.0428619	0.00539751	0.00503343	0	0.00169044	0.00786469	0.00306512	0.00630819	0.00821173	0.000992139	0.00617673	0.0188046	0.00627592	0.0627824	0.00287927	0.00202026	0.00502502	0.00298857	0.00316046	0.00286999	0.00099754	0.00222019	0	0.00729497	0.000748971	0.00904877	0	0.00495312	0.00326614	0.00167475	0.00117934	0.0080022	0.00226584	0.0255492	0.00160572	0.00304411	0.00902963	0.00624225	0.0426553	0.0122007	0.0917048	0.0932341	0.142445	0.00206743	0.0177685	0.00831416	0.000718483	0.00209231	0.0163186	0.0849341	0.000871874	0.00138034	0.00508967	0.0027406	0.0033826	0.0191424	0.00492821	0.0543377	0	0.00364075	0.00500432	0.00268615	0.00212745
C68_R108_S10	0.00423875	0.00657264	0.0640317	0.0176017	0.0179987	0.00520369	0.00337921	0.0158734	0.0392852	0.0095854	0.00536284	0.00819503	0.0134716	0.0517696	0.000832598	0.00567748	0.0285427	0.00410644	0	0.0105047	0.00326232	0.0169208	0.000829837	0.00759548	0.0101085	0.000427388	0.000609281	0	0.00415984	0.00098255	0.00401405	0.00115277	0.00500934	0.00434229	0.0110571	0.000301861	0.0147803	0.00488434	0.00676312	0.00454729	0.00145235	0.00135471	0.0910091	0.00468698	0.243137	0.0089529	0.032875	0.00295956	0.00329872	0.00280626	0.04388	0.00370481	0.00133811	0.00908875	0.102154	0.00263292	0.00147527	0.00543142	0.00125577	0.00149157	0.00257621	0.00291724	0.00249287	0.000505854	0.00914782	0.00227387	0.00111857	0
